demand_id,demand_date,plant_id,material_id,customer_id,product_id,required_qty,demand_type
2960,2025-06-19,PLT-LA1,,CUST-011,FS7-500W,231,Forecast
2961,2025-06-20,PLT-LA1,,CUST-011,FS7-500W,191,Forecast
2962,2025-06-23,PLT-LA1,,CUST-011,FS7-500W,212,Forecast
2963,2025-06-24,PLT-LA1,,CUST-011,FS7-500W,199,Forecast
2964,2025-06-25,PLT-LA1,,CUST-011,FS7-500W,236,Forecast
2965,2025-06-26,PLT-LA1,,CUST-011,FS7-500W,190,Forecast
2966,2025-06-27,PLT-LA1,,CUST-011,FS7-500W,198,Forecast
2967,2025-06-30,PLT-LA1,,CUST-011,FS7-500W,220,Forecast
2968,2025-01-01,PLT-OH1,,CUST-012,FS6-450W,422,Customer Order
2969,2025-01-02,PLT-OH1,,CUST-012,FS6-450W,405,Customer Order
2970,2025-01-03,PLT-OH1,,CUST-012,FS6-450W,428,Customer Order
2971,2025-01-06,PLT-OH1,,CUST-012,FS6-450W,464,Customer Order
2972,2025-01-07,PLT-OH1,,CUST-012,FS6-450W,427,Customer Order
2973,2025-01-08,PLT-OH1,,CUST-012,FS6-450W,470,Customer Order
2974,2025-01-09,PLT-OH1,,CUST-012,FS6-450W,427,Customer Order
2975,2025-01-10,PLT-OH1,,CUST-012,FS6-450W,393,Customer Order
2976,2025-01-13,PLT-OH1,,CUST-012,FS6-450W,432,Customer Order
2977,2025-01-14,PLT-OH1,,CUST-012,FS6-450W,448,Customer Order
2978,2025-01-15,PLT-OH1,,CUST-012,FS6-450W,391,Customer Order
2979,2025-01-16,PLT-OH1,,CUST-012,FS6-450W,423,Customer Order
2980,2025-01-17,PLT-OH1,,CUST-012,FS6-450W,438,Customer Order
2981,2025-01-20,PLT-OH1,,CUST-012,FS6-450W,381,Customer Order
2982,2025-01-21,PLT-OH1,,CUST-012,FS6-450W,390,Customer Order
2983,2025-01-22,PLT-OH1,,CUST-012,FS6-450W,443,Customer Order
2984,2025-01-23,PLT-OH1,,CUST-012,FS6-450W,445,Customer Order
2985,2025-01-24,PLT-OH1,,CUST-012,FS6-450W,412,Customer Order
2986,2025-01-27,PLT-OH1,,CUST-012,FS6-450W,433,Customer Order
2987,2025-01-28,PLT-OH1,,CUST-012,FS6-450W,402,Customer Order
2988,2025-01-29,PLT-OH1,,CUST-012,FS6-450W,450,Customer Order
2989,2025-01-30,PLT-OH1,,CUST-012,FS6-450W,479,Customer Order
2990,2025-01-31,PLT-OH1,,CUST-012,FS6-450W,418,Customer Order
2991,2025-02-03,PLT-OH1,,CUST-012,FS6-450W,403,Customer Order
2992,2025-02-04,PLT-OH1,,CUST-012,FS6-450W,421,Customer Order
2993,2025-02-05,PLT-OH1,,CUST-012,FS6-450W,446,Customer Order
2994,2025-02-06,PLT-OH1,,CUST-012,FS6-450W,458,Customer Order
2995,2025-02-07,PLT-OH1,,CUST-012,FS6-450W,464,Customer Order
2996,2025-02-10,PLT-OH1,,CUST-012,FS6-450W,448,Customer Order
2997,2025-02-11,PLT-OH1,,CUST-012,FS6-450W,468,Customer Order
2998,2025-02-12,PLT-OH1,,CUST-012,FS6-450W,475,Customer Order
2999,2025-02-13,PLT-OH1,,CUST-012,FS6-450W,409,Customer Order
3000,2025-02-14,PLT-OH1,,CUST-012,FS6-450W,479,Customer Order
3001,2025-02-17,PLT-OH1,,CUST-012,FS6-450W,421,Customer Order
3002,2025-02-18,PLT-OH1,,CUST-012,FS6-450W,434,Customer Order
3003,2025-02-19,PLT-OH1,,CUST-012,FS6-450W,487,Customer Order
3004,2025-02-20,PLT-OH1,,CUST-012,FS6-450W,501,Customer Order
3005,2025-02-21,PLT-OH1,,CUST-012,FS6-450W,429,Customer Order
3006,2025-02-24,PLT-OH1,,CUST-012,FS6-450W,454,Customer Order
3007,2025-02-25,PLT-OH1,,CUST-012,FS6-450W,473,Customer Order
3008,2025-02-26,PLT-OH1,,CUST-012,FS6-450W,402,Customer Order
3009,2025-02-27,PLT-OH1,,CUST-012,FS6-450W,415,Customer Order
3010,2025-02-28,PLT-OH1,,CUST-012,FS6-450W,412,Customer Order
3011,2025-03-03,PLT-OH1,,CUST-012,FS6-450W,489,Customer Order
3012,2025-03-04,PLT-OH1,,CUST-012,FS6-450W,490,Customer Order
3013,2025-03-05,PLT-OH1,,CUST-012,FS6-450W,421,Customer Order
3014,2025-03-06,PLT-OH1,,CUST-012,FS6-450W,477,Customer Order
3015,2025-03-07,PLT-OH1,,CUST-012,FS6-450W,430,Customer Order
3016,2025-03-10,PLT-OH1,,CUST-012,FS6-450W,513,Customer Order
3017,2025-03-11,PLT-OH1,,CUST-012,FS6-450W,453,Customer Order
3018,2025-03-12,PLT-OH1,,CUST-012,FS6-450W,460,Customer Order
3019,2025-03-13,PLT-OH1,,CUST-012,FS6-450W,496,Customer Order
3020,2025-03-14,PLT-OH1,,CUST-012,FS6-450W,489,Customer Order
3021,2025-03-17,PLT-OH1,,CUST-012,FS6-450W,421,Customer Order
3022,2025-03-18,PLT-OH1,,CUST-012,FS6-450W,456,Customer Order
3023,2025-03-19,PLT-OH1,,CUST-012,FS6-450W,513,Customer Order
3024,2025-03-20,PLT-OH1,,CUST-012,FS6-450W,503,Customer Order
3025,2025-03-21,PLT-OH1,,CUST-012,FS6-450W,475,Customer Order
3026,2025-03-24,PLT-OH1,,CUST-012,FS6-450W,495,Customer Order
3027,2025-03-25,PLT-OH1,,CUST-012,FS6-450W,460,Customer Order
3028,2025-03-26,PLT-OH1,,CUST-012,FS6-450W,483,Customer Order
3029,2025-03-27,PLT-OH1,,CUST-012,FS6-450W,516,Customer Order
3030,2025-03-28,PLT-OH1,,CUST-012,FS6-450W,424,Customer Order
3031,2025-03-31,PLT-OH1,,CUST-012,FS6-450W,465,Customer Order
3032,2025-04-01,PLT-OH1,,CUST-012,FS6-450W,515,Customer Order
3033,2025-04-02,PLT-OH1,,CUST-012,FS6-450W,456,Forecast
3034,2025-04-03,PLT-OH1,,CUST-012,FS6-450W,565,Forecast
3035,2025-04-04,PLT-OH1,,CUST-012,FS6-450W,553,Forecast
3036,2025-04-07,PLT-OH1,,CUST-012,FS6-450W,509,Forecast
3037,2025-04-08,PLT-OH1,,CUST-012,FS6-450W,513,Forecast
3038,2025-04-09,PLT-OH1,,CUST-012,FS6-450W,563,Forecast
3039,2025-04-10,PLT-OH1,,CUST-012,FS6-450W,472,Forecast
3040,2025-04-11,PLT-OH1,,CUST-012,FS6-450W,521,Forecast
3041,2025-04-14,PLT-OH1,,CUST-012,FS6-450W,540,Forecast
3042,2025-04-15,PLT-OH1,,CUST-012,FS6-450W,466,Forecast
3043,2025-04-16,PLT-OH1,,CUST-012,FS6-450W,498,Forecast
3044,2025-04-17,PLT-OH1,,CUST-012,FS6-450W,524,Forecast
3045,2025-04-18,PLT-OH1,,CUST-012,FS6-450W,559,Forecast
3046,2025-04-21,PLT-OH1,,CUST-012,FS6-450W,512,Forecast
3047,2025-04-22,PLT-OH1,,CUST-012,FS6-450W,497,Forecast
3048,2025-04-23,PLT-OH1,,CUST-012,FS6-450W,570,Forecast
3049,2025-04-24,PLT-OH1,,CUST-012,FS6-450W,563,Forecast
3050,2025-04-25,PLT-OH1,,CUST-012,FS6-450W,544,Forecast
3051,2025-04-28,PLT-OH1,,CUST-012,FS6-450W,484,Forecast
3052,2025-04-29,PLT-OH1,,CUST-012,FS6-450W,569,Forecast
3053,2025-04-30,PLT-OH1,,CUST-012,FS6-450W,569,Forecast
3054,2025-05-01,PLT-OH1,,CUST-012,FS6-450W,506,Forecast
3055,2025-05-02,PLT-OH1,,CUST-012,FS6-450W,467,Forecast
3056,2025-05-05,PLT-OH1,,CUST-012,FS6-450W,501,Forecast
3057,2025-05-06,PLT-OH1,,CUST-012,FS6-450W,536,Forecast
3058,2025-05-07,PLT-OH1,,CUST-012,FS6-450W,542,Forecast
3059,2025-05-08,PLT-OH1,,CUST-012,FS6-450W,487,Forecast
3060,2025-05-09,PLT-OH1,,CUST-012,FS6-450W,536,Forecast
3061,2025-05-12,PLT-OH1,,CUST-012,FS6-450W,556,Forecast
3062,2025-05-13,PLT-OH1,,CUST-012,FS6-450W,538,Forecast
3063,2025-05-14,PLT-OH1,,CUST-012,FS6-450W,565,Forecast
3064,2025-05-15,PLT-OH1,,CUST-012,FS6-450W,528,Forecast
3065,2025-05-16,PLT-OH1,,CUST-012,FS6-450W,475,Forecast
3066,2025-05-19,PLT-OH1,,CUST-012,FS6-450W,527,Forecast
3067,2025-05-20,PLT-OH1,,CUST-012,FS6-450W,486,Forecast
3068,2025-05-21,PLT-OH1,,CUST-012,FS6-450W,493,Forecast
3069,2025-05-22,PLT-OH1,,CUST-012,FS6-450W,533,Forecast
3070,2025-05-23,PLT-OH1,,CUST-012,FS6-450W,571,Forecast
3071,2025-05-26,PLT-OH1,,CUST-012,FS6-450W,530,Forecast
3072,2025-05-27,PLT-OH1,,CUST-012,FS6-450W,568,Forecast
3073,2025-05-28,PLT-OH1,,CUST-012,FS6-450W,512,Forecast
3074,2025-05-29,PLT-OH1,,CUST-012,FS6-450W,535,Forecast
3075,2025-05-30,PLT-OH1,,CUST-012,FS6-450W,490,Forecast
3076,2025-06-02,PLT-OH1,,CUST-012,FS6-450W,439,Forecast
3077,2025-06-03,PLT-OH1,,CUST-012,FS6-450W,467,Forecast
3078,2025-06-04,PLT-OH1,,CUST-012,FS6-450W,481,Forecast
3079,2025-06-05,PLT-OH1,,CUST-012,FS6-450W,492,Forecast
3080,2025-06-06,PLT-OH1,,CUST-012,FS6-450W,503,Forecast
3081,2025-06-09,PLT-OH1,,CUST-012,FS6-450W,474,Forecast
3082,2025-06-10,PLT-OH1,,CUST-012,FS6-450W,512,Forecast
3083,2025-06-11,PLT-OH1,,CUST-012,FS6-450W,523,Forecast
3084,2025-06-12,PLT-OH1,,CUST-012,FS6-450W,459,Forecast
3085,2025-06-13,PLT-OH1,,CUST-012,FS6-450W,524,Forecast
3086,2025-06-16,PLT-OH1,,CUST-012,FS6-450W,519,Forecast
3087,2025-06-17,PLT-OH1,,CUST-012,FS6-450W,486,Forecast
3088,2025-06-18,PLT-OH1,,CUST-012,FS6-450W,429,Forecast
3089,2025-06-19,PLT-OH1,,CUST-012,FS6-450W,443,Forecast
3090,2025-06-20,PLT-OH1,,CUST-012,FS6-450W,503,Forecast
3091,2025-06-23,PLT-OH1,,CUST-012,FS6-450W,449,Forecast
3092,2025-06-24,PLT-OH1,,CUST-012,FS6-450W,513,Forecast
3093,2025-06-25,PLT-OH1,,CUST-012,FS6-450W,444,Forecast
3094,2025-06-26,PLT-OH1,,CUST-012,FS6-450W,459,Forecast
3095,2025-06-27,PLT-OH1,,CUST-012,FS6-450W,455,Forecast
3096,2025-06-30,PLT-OH1,,CUST-012,FS6-450W,523,Forecast
3097,2025-01-01,PLT-AL1,,CUST-013,FS6-450W,378,Customer Order
3098,2025-01-02,PLT-AL1,,CUST-013,FS6-450W,344,Customer Order
3099,2025-01-03,PLT-AL1,,CUST-013,FS6-450W,384,Customer Order
3100,2025-01-06,PLT-AL1,,CUST-013,FS6-450W,321,Customer Order
3101,2025-01-07,PLT-AL1,,CUST-013,FS6-450W,389,Customer Order
3102,2025-01-08,PLT-AL1,,CUST-013,FS6-450W,327,Customer Order
3103,2025-01-09,PLT-AL1,,CUST-013,FS6-450W,394,Customer Order
3104,2025-01-10,PLT-AL1,,CUST-013,FS6-450W,382,Customer Order
3105,2025-01-13,PLT-AL1,,CUST-013,FS6-450W,393,Customer Order
3106,2025-01-14,PLT-AL1,,CUST-013,FS6-450W,383,Customer Order
3107,2025-01-15,PLT-AL1,,CUST-013,FS6-450W,367,Customer Order
3108,2025-01-16,PLT-AL1,,CUST-013,FS6-450W,339,Customer Order
3109,2025-01-17,PLT-AL1,,CUST-013,FS6-450W,386,Customer Order
3110,2025-01-20,PLT-AL1,,CUST-013,FS6-450W,388,Customer Order
3111,2025-01-21,PLT-AL1,,CUST-013,FS6-450W,343,Customer Order
3112,2025-01-22,PLT-AL1,,CUST-013,FS6-450W,376,Customer Order
3113,2025-01-23,PLT-AL1,,CUST-013,FS6-450W,399,Customer Order
3114,2025-01-24,PLT-AL1,,CUST-013,FS6-450W,352,Customer Order
3115,2025-01-27,PLT-AL1,,CUST-013,FS6-450W,401,Customer Order
3116,2025-01-28,PLT-AL1,,CUST-013,FS6-450W,403,Customer Order
3117,2025-01-29,PLT-AL1,,CUST-013,FS6-450W,345,Customer Order
3118,2025-01-30,PLT-AL1,,CUST-013,FS6-450W,366,Customer Order
3119,2025-01-31,PLT-AL1,,CUST-013,FS6-450W,319,Customer Order
3120,2025-02-03,PLT-AL1,,CUST-013,FS6-450W,355,Customer Order
3121,2025-02-04,PLT-AL1,,CUST-013,FS6-450W,388,Customer Order
3122,2025-02-05,PLT-AL1,,CUST-013,FS6-450W,403,Customer Order
3123,2025-02-06,PLT-AL1,,CUST-013,FS6-450W,411,Customer Order
3124,2025-02-07,PLT-AL1,,CUST-013,FS6-450W,407,Customer Order
3125,2025-02-10,PLT-AL1,,CUST-013,FS6-450W,414,Customer Order
3126,2025-02-11,PLT-AL1,,CUST-013,FS6-450W,396,Customer Order
3127,2025-02-12,PLT-AL1,,CUST-013,FS6-450W,391,Customer Order
3128,2025-02-13,PLT-AL1,,CUST-013,FS6-450W,400,Customer Order
3129,2025-02-14,PLT-AL1,,CUST-013,FS6-450W,381,Customer Order
3130,2025-02-17,PLT-AL1,,CUST-013,FS6-450W,386,Customer Order
3131,2025-02-18,PLT-AL1,,CUST-013,FS6-450W,402,Customer Order
3132,2025-02-19,PLT-AL1,,CUST-013,FS6-450W,419,Customer Order
3133,2025-02-20,PLT-AL1,,CUST-013,FS6-450W,359,Customer Order
3134,2025-02-21,PLT-AL1,,CUST-013,FS6-450W,348,Customer Order
3135,2025-02-24,PLT-AL1,,CUST-013,FS6-450W,394,Customer Order
3136,2025-02-25,PLT-AL1,,CUST-013,FS6-450W,349,Customer Order
3137,2025-02-26,PLT-AL1,,CUST-013,FS6-450W,348,Customer Order
3138,2025-02-27,PLT-AL1,,CUST-013,FS6-450W,378,Customer Order
3139,2025-02-28,PLT-AL1,,CUST-013,FS6-450W,366,Customer Order
3140,2025-03-03,PLT-AL1,,CUST-013,FS6-450W,382,Customer Order
3141,2025-03-04,PLT-AL1,,CUST-013,FS6-450W,394,Customer Order
3142,2025-03-05,PLT-AL1,,CUST-013,FS6-450W,354,Customer Order
3143,2025-03-06,PLT-AL1,,CUST-013,FS6-450W,397,Customer Order
3144,2025-03-07,PLT-AL1,,CUST-013,FS6-450W,366,Customer Order
3145,2025-03-10,PLT-AL1,,CUST-013,FS6-450W,373,Customer Order
3146,2025-03-11,PLT-AL1,,CUST-013,FS6-450W,408,Customer Order
3147,2025-03-12,PLT-AL1,,CUST-013,FS6-450W,357,Customer Order
3148,2025-03-13,PLT-AL1,,CUST-013,FS6-450W,356,Customer Order
3149,2025-03-14,PLT-AL1,,CUST-013,FS6-450W,372,Customer Order
3150,2025-03-17,PLT-AL1,,CUST-013,FS6-450W,347,Customer Order
3151,2025-03-18,PLT-AL1,,CUST-013,FS6-450W,429,Customer Order
3152,2025-03-19,PLT-AL1,,CUST-013,FS6-450W,400,Customer Order
3153,2025-03-20,PLT-AL1,,CUST-013,FS6-450W,404,Customer Order
3154,2025-03-21,PLT-AL1,,CUST-013,FS6-450W,388,Customer Order
3155,2025-03-24,PLT-AL1,,CUST-013,FS6-450W,396,Customer Order
3156,2025-03-25,PLT-AL1,,CUST-013,FS6-450W,376,Customer Order
3157,2025-03-26,PLT-AL1,,CUST-013,FS6-450W,415,Customer Order
3158,2025-03-27,PLT-AL1,,CUST-013,FS6-450W,372,Customer Order
3159,2025-03-28,PLT-AL1,,CUST-013,FS6-450W,363,Customer Order
3160,2025-03-31,PLT-AL1,,CUST-013,FS6-450W,359,Customer Order
3161,2025-04-01,PLT-AL1,,CUST-013,FS6-450W,383,Customer Order
3162,2025-04-02,PLT-AL1,,CUST-013,FS6-450W,428,Forecast
3163,2025-04-03,PLT-AL1,,CUST-013,FS6-450W,419,Forecast
3164,2025-04-04,PLT-AL1,,CUST-013,FS6-450W,431,Forecast
3165,2025-04-07,PLT-AL1,,CUST-013,FS6-450W,386,Forecast
3166,2025-04-08,PLT-AL1,,CUST-013,FS6-450W,399,Forecast
3167,2025-04-09,PLT-AL1,,CUST-013,FS6-450W,398,Forecast
3168,2025-04-10,PLT-AL1,,CUST-013,FS6-450W,410,Forecast
3169,2025-04-11,PLT-AL1,,CUST-013,FS6-450W,413,Forecast
3170,2025-04-14,PLT-AL1,,CUST-013,FS6-450W,399,Forecast
3171,2025-04-15,PLT-AL1,,CUST-013,FS6-450W,454,Forecast
3172,2025-04-16,PLT-AL1,,CUST-013,FS6-450W,431,Forecast
3173,2025-04-17,PLT-AL1,,CUST-013,FS6-450W,479,Forecast
3174,2025-04-18,PLT-AL1,,CUST-013,FS6-450W,461,Forecast
3175,2025-04-21,PLT-AL1,,CUST-013,FS6-450W,477,Forecast
3176,2025-04-22,PLT-AL1,,CUST-013,FS6-450W,377,Forecast
3177,2025-04-23,PLT-AL1,,CUST-013,FS6-450W,445,Forecast
3178,2025-04-24,PLT-AL1,,CUST-013,FS6-450W,422,Forecast
3179,2025-04-25,PLT-AL1,,CUST-013,FS6-450W,469,Forecast
3180,2025-04-28,PLT-AL1,,CUST-013,FS6-450W,439,Forecast
3181,2025-04-29,PLT-AL1,,CUST-013,FS6-450W,440,Forecast
3182,2025-04-30,PLT-AL1,,CUST-013,FS6-450W,475,Forecast
3183,2025-05-01,PLT-AL1,,CUST-013,FS6-450W,446,Forecast
3184,2025-05-02,PLT-AL1,,CUST-013,FS6-450W,409,Forecast
3185,2025-05-05,PLT-AL1,,CUST-013,FS6-450W,470,Forecast
3186,2025-05-06,PLT-AL1,,CUST-013,FS6-450W,473,Forecast
3187,2025-05-07,PLT-AL1,,CUST-013,FS6-450W,416,Forecast
3188,2025-05-08,PLT-AL1,,CUST-013,FS6-450W,432,Forecast
3189,2025-05-09,PLT-AL1,,CUST-013,FS6-450W,405,Forecast
3190,2025-05-12,PLT-AL1,,CUST-013,FS6-450W,470,Forecast
3191,2025-05-13,PLT-AL1,,CUST-013,FS6-450W,461,Forecast
3192,2025-05-14,PLT-AL1,,CUST-013,FS6-450W,415,Forecast
3193,2025-05-15,PLT-AL1,,CUST-013,FS6-450W,459,Forecast
3194,2025-05-16,PLT-AL1,,CUST-013,FS6-450W,422,Forecast
3195,2025-05-19,PLT-AL1,,CUST-013,FS6-450W,381,Forecast
3196,2025-05-20,PLT-AL1,,CUST-013,FS6-450W,469,Forecast
3197,2025-05-21,PLT-AL1,,CUST-013,FS6-450W,396,Forecast
3198,2025-05-22,PLT-AL1,,CUST-013,FS6-450W,429,Forecast
3199,2025-05-23,PLT-AL1,,CUST-013,FS6-450W,474,Forecast
3200,2025-05-26,PLT-AL1,,CUST-013,FS6-450W,394,Forecast
3201,2025-05-27,PLT-AL1,,CUST-013,FS6-450W,475,Forecast
3202,2025-05-28,PLT-AL1,,CUST-013,FS6-450W,432,Forecast
3203,2025-05-29,PLT-AL1,,CUST-013,FS6-450W,377,Forecast
3204,2025-05-30,PLT-AL1,,CUST-013,FS6-450W,383,Forecast
3205,2025-06-02,PLT-AL1,,CUST-013,FS6-450W,421,Forecast
3206,2025-06-03,PLT-AL1,,CUST-013,FS6-450W,431,Forecast
3207,2025-06-04,PLT-AL1,,CUST-013,FS6-450W,440,Forecast
3208,2025-06-05,PLT-AL1,,CUST-013,FS6-450W,397,Forecast
3209,2025-06-06,PLT-AL1,,CUST-013,FS6-450W,366,Forecast
3210,2025-06-09,PLT-AL1,,CUST-013,FS6-450W,408,Forecast
3211,2025-06-10,PLT-AL1,,CUST-013,FS6-450W,424,Forecast
3212,2025-06-11,PLT-AL1,,CUST-013,FS6-450W,451,Forecast
3213,2025-06-12,PLT-AL1,,CUST-013,FS6-450W,431,Forecast
3214,2025-06-13,PLT-AL1,,CUST-013,FS6-450W,419,Forecast
3215,2025-06-16,PLT-AL1,,CUST-013,FS6-450W,447,Forecast
3216,2025-06-17,PLT-AL1,,CUST-013,FS6-450W,428,Forecast
3217,2025-06-18,PLT-AL1,,CUST-013,FS6-450W,371,Forecast
3218,2025-06-19,PLT-AL1,,CUST-013,FS6-450W,400,Forecast
3219,2025-06-20,PLT-AL1,,CUST-013,FS6-450W,388,Forecast
3220,2025-06-23,PLT-AL1,,CUST-013,FS6-450W,364,Forecast
3221,2025-06-24,PLT-AL1,,CUST-013,FS6-450W,361,Forecast
3222,2025-06-25,PLT-AL1,,CUST-013,FS6-450W,433,Forecast
3223,2025-06-26,PLT-AL1,,CUST-013,FS6-450W,410,Forecast
3224,2025-06-27,PLT-AL1,,CUST-013,FS6-450W,412,Forecast
3225,2025-06-30,PLT-AL1,,CUST-013,FS6-450W,378,Forecast
3226,2025-01-01,PLT-OH1,,CUST-013,FS6-450W,392,Customer Order
3227,2025-01-02,PLT-OH1,,CUST-013,FS6-450W,405,Customer Order
3228,2025-01-03,PLT-OH1,,CUST-013,FS6-450W,429,Customer Order
3229,2025-01-06,PLT-OH1,,CUST-013,FS6-450W,410,Customer Order
3230,2025-01-07,PLT-OH1,,CUST-013,FS6-450W,368,Customer Order
3231,2025-01-08,PLT-OH1,,CUST-013,FS6-450W,434,Customer Order
3232,2025-01-09,PLT-OH1,,CUST-013,FS6-450W,420,Customer Order
3233,2025-01-10,PLT-OH1,,CUST-013,FS6-450W,430,Customer Order
3234,2025-01-13,PLT-OH1,,CUST-013,FS6-450W,428,Customer Order
3235,2025-01-14,PLT-OH1,,CUST-013,FS6-450W,442,Customer Order
3236,2025-01-15,PLT-OH1,,CUST-013,FS6-450W,425,Customer Order
3237,2025-01-16,PLT-OH1,,CUST-013,FS6-450W,436,Customer Order
3238,2025-01-17,PLT-OH1,,CUST-013,FS6-450W,374,Customer Order
3239,2025-01-20,PLT-OH1,,CUST-013,FS6-450W,459,Customer Order
3240,2025-01-21,PLT-OH1,,CUST-013,FS6-450W,377,Customer Order
3241,2025-01-22,PLT-OH1,,CUST-013,FS6-450W,445,Customer Order
3242,2025-01-23,PLT-OH1,,CUST-013,FS6-450W,396,Customer Order
3243,2025-01-24,PLT-OH1,,CUST-013,FS6-450W,375,Customer Order
3244,2025-01-27,PLT-OH1,,CUST-013,FS6-450W,443,Customer Order
3245,2025-01-28,PLT-OH1,,CUST-013,FS6-450W,410,Customer Order
3246,2025-01-29,PLT-OH1,,CUST-013,FS6-450W,406,Customer Order
3247,2025-01-30,PLT-OH1,,CUST-013,FS6-450W,432,Customer Order
3248,2025-01-31,PLT-OH1,,CUST-013,FS6-450W,414,Customer Order
3249,2025-02-03,PLT-OH1,,CUST-013,FS6-450W,438,Customer Order
3250,2025-02-04,PLT-OH1,,CUST-013,FS6-450W,396,Customer Order
3251,2025-02-05,PLT-OH1,,CUST-013,FS6-450W,423,Customer Order
3252,2025-02-06,PLT-OH1,,CUST-013,FS6-450W,465,Customer Order
3253,2025-02-07,PLT-OH1,,CUST-013,FS6-450W,439,Customer Order
3254,2025-02-10,PLT-OH1,,CUST-013,FS6-450W,482,Customer Order
3255,2025-02-11,PLT-OH1,,CUST-013,FS6-450W,397,Customer Order
3256,2025-02-12,PLT-OH1,,CUST-013,FS6-450W,453,Customer Order
3257,2025-02-13,PLT-OH1,,CUST-013,FS6-450W,477,Customer Order
3258,2025-02-14,PLT-OH1,,CUST-013,FS6-450W,465,Customer Order
3259,2025-02-17,PLT-OH1,,CUST-013,FS6-450W,458,Customer Order
3260,2025-02-18,PLT-OH1,,CUST-013,FS6-450W,421,Customer Order
3261,2025-02-19,PLT-OH1,,CUST-013,FS6-450W,481,Customer Order
3262,2025-02-20,PLT-OH1,,CUST-013,FS6-450W,440,Customer Order
3263,2025-02-21,PLT-OH1,,CUST-013,FS6-450W,440,Customer Order
3264,2025-02-24,PLT-OH1,,CUST-013,FS6-450W,395,Customer Order
3265,2025-02-25,PLT-OH1,,CUST-013,FS6-450W,383,Customer Order
3266,2025-02-26,PLT-OH1,,CUST-013,FS6-450W,444,Customer Order
3267,2025-02-27,PLT-OH1,,CUST-013,FS6-450W,438,Customer Order
3268,2025-02-28,PLT-OH1,,CUST-013,FS6-450W,481,Customer Order
3269,2025-03-03,PLT-OH1,,CUST-013,FS6-450W,427,Customer Order
3270,2025-03-04,PLT-OH1,,CUST-013,FS6-450W,474,Customer Order
3271,2025-03-05,PLT-OH1,,CUST-013,FS6-450W,491,Customer Order
3272,2025-03-06,PLT-OH1,,CUST-013,FS6-450W,431,Customer Order
3273,2025-03-07,PLT-OH1,,CUST-013,FS6-450W,438,Customer Order
3274,2025-03-10,PLT-OH1,,CUST-013,FS6-450W,463,Customer Order
3275,2025-03-11,PLT-OH1,,CUST-013,FS6-450W,449,Customer Order
3276,2025-03-12,PLT-OH1,,CUST-013,FS6-450W,411,Customer Order
3277,2025-03-13,PLT-OH1,,CUST-013,FS6-450W,418,Customer Order
3278,2025-03-14,PLT-OH1,,CUST-013,FS6-450W,483,Customer Order
3279,2025-03-17,PLT-OH1,,CUST-013,FS6-450W,415,Customer Order
3280,2025-03-18,PLT-OH1,,CUST-013,FS6-450W,413,Customer Order
3281,2025-03-19,PLT-OH1,,CUST-013,FS6-450W,480,Customer Order
3282,2025-03-20,PLT-OH1,,CUST-013,FS6-450W,485,Customer Order
3283,2025-03-21,PLT-OH1,,CUST-013,FS6-450W,485,Customer Order
3284,2025-03-24,PLT-OH1,,CUST-013,FS6-450W,494,Customer Order
3285,2025-03-25,PLT-OH1,,CUST-013,FS6-450W,501,Customer Order
3286,2025-03-26,PLT-OH1,,CUST-013,FS6-450W,443,Customer Order
3287,2025-03-27,PLT-OH1,,CUST-013,FS6-450W,453,Customer Order
3288,2025-03-28,PLT-OH1,,CUST-013,FS6-450W,425,Customer Order
3289,2025-03-31,PLT-OH1,,CUST-013,FS6-450W,401,Customer Order
3290,2025-04-01,PLT-OH1,,CUST-013,FS6-450W,445,Customer Order
3291,2025-04-02,PLT-OH1,,CUST-013,FS6-450W,519,Forecast
3292,2025-04-03,PLT-OH1,,CUST-013,FS6-450W,491,Forecast
3293,2025-04-04,PLT-OH1,,CUST-013,FS6-450W,472,Forecast
3294,2025-04-07,PLT-OH1,,CUST-013,FS6-450W,448,Forecast
3295,2025-04-08,PLT-OH1,,CUST-013,FS6-450W,511,Forecast
3296,2025-04-09,PLT-OH1,,CUST-013,FS6-450W,445,Forecast
3297,2025-04-10,PLT-OH1,,CUST-013,FS6-450W,506,Forecast
3298,2025-04-11,PLT-OH1,,CUST-013,FS6-450W,540,Forecast
3299,2025-04-14,PLT-OH1,,CUST-013,FS6-450W,471,Forecast
3300,2025-04-15,PLT-OH1,,CUST-013,FS6-450W,486,Forecast
3301,2025-04-16,PLT-OH1,,CUST-013,FS6-450W,506,Forecast
3302,2025-04-17,PLT-OH1,,CUST-013,FS6-450W,469,Forecast
3303,2025-04-18,PLT-OH1,,CUST-013,FS6-450W,502,Forecast
3304,2025-04-21,PLT-OH1,,CUST-013,FS6-450W,500,Forecast
3305,2025-04-22,PLT-OH1,,CUST-013,FS6-450W,476,Forecast
3306,2025-04-23,PLT-OH1,,CUST-013,FS6-450W,471,Forecast
3307,2025-04-24,PLT-OH1,,CUST-013,FS6-450W,484,Forecast
3308,2025-04-25,PLT-OH1,,CUST-013,FS6-450W,434,Forecast
3309,2025-04-28,PLT-OH1,,CUST-013,FS6-450W,462,Forecast
3310,2025-04-29,PLT-OH1,,CUST-013,FS6-450W,459,Forecast
3311,2025-04-30,PLT-OH1,,CUST-013,FS6-450W,521,Forecast
3312,2025-05-01,PLT-OH1,,CUST-013,FS6-450W,485,Forecast
