po_id,po_date,plant_id,supplier_id,material_id,ordered_qty,unit_price,po_value,requested_delivery_date,expected_delivery_date,actual_delivery_date,po_status,is_rush,expediting_cost
PO-000569,2025-03-03,PLT-AL1,SUP-019,MAT-048,91804,1.8605,170801.342,2025-03-16,2025-03-07,2025-03-16,Received,True,10027.7552
PO-000570,2025-03-17,PLT-AL1,SUP-019,MAT-048,100603,1.8605,187171.8815,2025-03-30,2025-03-31,2025-03-30,Received,False,0.0
PO-000571,2025-04-01,PLT-AL1,SUP-019,MAT-048,111814,1.8605,208029.947,2025-04-14,2025-04-16,,In Transit,False,0.0
PO-000572,2025-04-15,PLT-AL1,SUP-019,MAT-048,108643,1.8605,202130.3015,2025-04-28,2025-04-29,,Open,False,0.0
PO-000573,2025-05-01,PLT-AL1,SUP-019,MAT-048,90153,1.8605,167729.6565,2025-05-14,2025-05-15,,Open,True,13408.2267
PO-000574,2025-05-15,PLT-AL1,SUP-019,MAT-048,101928,1.8605,189637.044,2025-05-28,2025-05-29,,Open,False,0.0
PO-000575,2025-06-02,PLT-AL1,SUP-019,MAT-048,93541,1.8605,174033.0305,2025-06-15,2025-06-15,,Open,False,0.0
PO-000576,2025-06-16,PLT-AL1,SUP-019,MAT-048,94973,1.8605,176697.2665,2025-06-29,2025-06-29,,Open,False,0.0
PO-000577,2025-01-01,PLT-AL1,SUP-011,MAT-049,855,8.8931,7603.6005,2025-01-17,2025-01-06,2025-01-17,Received,True,437.3767
PO-000578,2025-01-15,PLT-AL1,SUP-011,MAT-049,880,8.8931,7825.928,2025-01-31,2025-02-03,2025-01-31,Received,False,0.0
PO-000579,2025-02-03,PLT-AL1,SUP-011,MAT-049,903,8.8931,8030.4693,2025-02-19,2025-02-19,2025-02-19,Received,False,0.0
PO-000580,2025-02-17,PLT-AL1,SUP-011,MAT-049,875,8.8931,7781.4625,2025-03-05,2025-03-07,2025-03-05,Received,False,0.0
PO-000581,2025-03-03,PLT-AL1,SUP-011,MAT-049,970,8.8931,8626.307,2025-03-19,2025-03-21,2025-03-19,Received,False,0.0
PO-000582,2025-03-17,PLT-AL1,SUP-011,MAT-049,1118,8.8931,9942.4858,2025-04-02,2025-04-03,,In Transit,False,0.0
PO-000583,2025-04-01,PLT-AL1,SUP-011,MAT-049,849,8.8931,7550.2419,2025-04-17,2025-04-18,,In Transit,False,0.0
PO-000584,2025-04-15,PLT-AL1,SUP-011,MAT-049,1082,8.8931,9622.3342,2025-05-01,2025-05-02,,Open,False,0.0
PO-000585,2025-05-01,PLT-AL1,SUP-011,MAT-049,1003,8.8931,8919.7793,2025-05-17,2025-05-19,,Open,True,546.1376
PO-000586,2025-05-15,PLT-AL1,SUP-011,MAT-049,1083,8.8931,9631.2273,2025-05-31,2025-06-01,,Open,False,0.0
PO-000587,2025-06-02,PLT-AL1,SUP-011,MAT-049,1094,8.8931,9729.0514,2025-06-18,2025-06-21,,Open,False,0.0
PO-000588,2025-06-16,PLT-AL1,SUP-011,MAT-049,1024,8.8931,9106.5344,2025-07-02,2025-07-03,,Open,False,0.0
PO-000589,2025-01-01,PLT-AL1,SUP-019,MAT-050,925,22.5955,20900.8375,2025-01-14,2025-01-05,2025-01-14,Received,True,2026.9906
PO-000590,2025-01-15,PLT-AL1,SUP-019,MAT-050,1098,22.5955,24809.859,2025-01-28,2025-01-28,2025-01-28,Received,False,0.0
PO-000591,2025-02-03,PLT-AL1,SUP-019,MAT-050,872,22.5955,19703.276,2025-02-16,2025-02-17,2025-02-16,Received,False,0.0
PO-000592,2025-02-17,PLT-AL1,SUP-019,MAT-050,887,22.5955,20042.2085,2025-03-02,2025-03-03,2025-03-02,Received,False,0.0
PO-000593,2025-03-03,PLT-AL1,SUP-019,MAT-050,849,22.5955,19183.5795,2025-03-16,2025-03-18,2025-03-16,Received,False,0.0
PO-000594,2025-03-17,PLT-AL1,SUP-019,MAT-050,988,22.5955,22324.354,2025-03-30,2025-03-31,2025-03-30,Received,False,0.0
PO-000595,2025-04-01,PLT-AL1,SUP-019,MAT-050,848,22.5955,19160.984,2025-04-14,2025-04-15,,In Transit,False,0.0
PO-000596,2025-04-15,PLT-AL1,SUP-019,MAT-050,1023,22.5955,23115.1965,2025-04-28,2025-04-30,,Open,False,0.0
PO-000597,2025-05-01,PLT-AL1,SUP-019,MAT-050,865,22.5955,19545.1075,2025-05-14,2025-05-16,,Open,False,0.0
PO-000598,2025-05-15,PLT-AL1,SUP-019,MAT-050,955,22.5955,21578.7025,2025-05-28,2025-05-28,,Open,False,0.0
PO-000599,2025-06-02,PLT-AL1,SUP-019,MAT-050,907,22.5955,20494.1185,2025-06-15,2025-06-16,,Open,False,0.0
PO-000600,2025-06-16,PLT-AL1,SUP-019,MAT-050,916,22.5955,20697.478,2025-06-29,2025-06-29,,Open,False,0.0
PO-000601,2025-01-01,PLT-LA1,SUP-001,MAT-001,39947,30.2499,1208392.7553,2025-02-10,2025-02-15,2025-02-10,Received,False,0.0
PO-000602,2025-01-15,PLT-LA1,SUP-001,MAT-001,46858,30.2499,1417449.8142,2025-02-24,2025-02-27,2025-02-24,Received,False,0.0
PO-000603,2025-02-03,PLT-LA1,SUP-001,MAT-001,44095,30.2499,1333869.3405,2025-03-15,2025-02-16,2025-03-15,Received,True,120069.5237
PO-000604,2025-02-17,PLT-LA1,SUP-001,MAT-001,35484,30.2499,1073387.4516,2025-03-29,2025-04-01,2025-03-29,Received,False,0.0
PO-000605,2025-03-03,PLT-LA1,SUP-001,MAT-001,36341,30.2499,1099311.6159,2025-04-12,2025-04-14,,In Transit,False,0.0
PO-000606,2025-03-17,PLT-LA1,SUP-001,MAT-001,39787,30.2499,1203552.7713,2025-04-26,2025-04-27,,In Transit,False,0.0
PO-000607,2025-04-01,PLT-LA1,SUP-001,MAT-001,37324,30.2499,1129047.2676,2025-05-11,2025-05-15,,In Transit,False,0.0
PO-000608,2025-04-15,PLT-LA1,SUP-001,MAT-001,42678,30.2499,1291005.2322,2025-05-25,2025-05-25,,Open,False,0.0
PO-000609,2025-05-01,PLT-LA1,SUP-001,MAT-001,47403,30.2499,1433936.0097,2025-06-10,2025-06-11,,Open,False,0.0
PO-000610,2025-05-15,PLT-LA1,SUP-001,MAT-001,36348,30.2499,1099523.3652,2025-06-24,2025-06-24,,Open,False,0.0
PO-000611,2025-06-02,PLT-LA1,SUP-001,MAT-001,42881,30.2499,1297145.9619,2025-07-12,2025-07-14,,Open,False,0.0
PO-000612,2025-06-16,PLT-LA1,SUP-001,MAT-001,36214,30.2499,1095469.8786,2025-07-26,2025-07-29,,Open,False,0.0
PO-000613,2025-01-01,PLT-LA1,SUP-001,MAT-002,37082,22.4233,831500.8106,2025-02-10,2025-02-11,2025-02-10,Received,False,0.0
PO-000614,2025-01-15,PLT-LA1,SUP-001,MAT-002,38077,22.4233,853811.9941,2025-02-24,2025-02-25,2025-02-24,Received,False,0.0
PO-000615,2025-02-03,PLT-LA1,SUP-001,MAT-002,46069,22.4233,1033019.0077,2025-03-15,2025-03-16,2025-03-15,Received,False,0.0
PO-000616,2025-02-17,PLT-LA1,SUP-001,MAT-002,38813,22.4233,870315.5429,2025-03-29,2025-03-30,2025-03-29,Received,False,0.0
PO-000617,2025-03-03,PLT-LA1,SUP-001,MAT-002,38166,22.4233,855807.6678,2025-04-12,2025-04-16,,In Transit,False,0.0
PO-000618,2025-03-17,PLT-LA1,SUP-001,MAT-002,44088,22.4233,988598.4504,2025-04-26,2025-03-30,,In Transit,True,56454.6275
PO-000619,2025-04-01,PLT-LA1,SUP-001,MAT-002,41868,22.4233,938818.7244,2025-05-11,2025-05-13,,In Transit,False,0.0
PO-000620,2025-04-15,PLT-LA1,SUP-001,MAT-002,44221,22.4233,991580.7493,2025-05-25,2025-05-26,,Open,False,0.0
PO-000621,2025-05-01,PLT-LA1,SUP-001,MAT-002,38283,22.4233,858431.1939,2025-06-10,2025-06-12,,Open,True,94323.1431
PO-000622,2025-05-15,PLT-LA1,SUP-001,MAT-002,41610,22.4233,933033.513,2025-06-24,2025-06-24,,Open,True,79602.3907
PO-000623,2025-06-02,PLT-LA1,SUP-001,MAT-002,40125,22.4233,899734.9125,2025-07-12,2025-07-15,,Open,False,0.0
PO-000624,2025-06-16,PLT-LA1,SUP-001,MAT-002,37167,22.4233,833406.7911,2025-07-26,2025-07-30,,Open,False,0.0
PO-000625,2025-01-01,PLT-LA1,SUP-004,MAT-005,274,316.6149,86752.4826,2025-03-12,2025-03-15,2025-03-12,Received,False,0.0
PO-000626,2025-01-15,PLT-LA1,SUP-004,MAT-005,245,316.6149,77570.6505,2025-03-26,2025-03-28,2025-03-26,Received,False,0.0
PO-000627,2025-02-03,PLT-LA1,SUP-004,MAT-005,259,316.6149,82003.2591,2025-04-14,2025-04-20,,In Transit,False,0.0
PO-000628,2025-02-17,PLT-LA1,SUP-004,MAT-005,222,316.6149,70288.5078,2025-04-28,2025-05-05,,In Transit,False,0.0
PO-000629,2025-03-03,PLT-LA1,SUP-004,MAT-005,262,316.6149,82953.1038,2025-05-12,2025-05-18,,In Transit,False,0.0
PO-000630,2025-03-17,PLT-LA1,SUP-004,MAT-005,278,316.6149,88018.9422,2025-05-26,2025-06-03,,In Transit,False,0.0
PO-000631,2025-04-01,PLT-LA1,SUP-004,MAT-005,238,316.6149,75354.3462,2025-06-10,2025-06-14,,In Transit,False,0.0
PO-000632,2025-04-15,PLT-LA1,SUP-004,MAT-005,250,316.6149,79153.725,2025-06-24,2025-07-02,,Open,False,0.0
PO-000633,2025-05-01,PLT-LA1,SUP-004,MAT-005,275,316.6149,87069.0975,2025-07-10,2025-07-10,,Open,False,0.0
PO-000634,2025-05-15,PLT-LA1,SUP-004,MAT-005,227,316.6149,71871.5823,2025-07-24,2025-07-29,,Open,False,0.0
PO-000635,2025-06-02,PLT-LA1,SUP-004,MAT-005,274,316.6149,86752.4826,2025-08-11,2025-08-17,,Open,False,0.0
PO-000636,2025-06-16,PLT-LA1,SUP-004,MAT-005,240,316.6149,75987.576,2025-08-25,2025-08-25,,Open,False,0.0
PO-000637,2025-01-01,PLT-LA1,SUP-004,MAT-006,78,210.9981,16457.8518,2025-03-12,2025-03-18,2025-03-12,Received,False,0.0
PO-000638,2025-01-15,PLT-LA1,SUP-004,MAT-006,90,210.9981,18989.829,2025-03-26,2025-04-04,2025-03-26,Received,False,0.0
PO-000639,2025-02-03,PLT-LA1,SUP-004,MAT-006,90,210.9981,18989.829,2025-04-14,2025-04-26,,In Transit,False,0.0
PO-000640,2025-02-17,PLT-LA1,SUP-004,MAT-006,78,210.9981,16457.8518,2025-04-28,2025-05-01,,In Transit,False,0.0
PO-000641,2025-03-03,PLT-LA1,SUP-004,MAT-006,93,210.9981,19622.8233,2025-05-12,2025-05-19,,In Transit,False,0.0
PO-000642,2025-03-17,PLT-LA1,SUP-004,MAT-006,88,210.9981,18567.8328,2025-05-26,2025-06-02,,In Transit,False,0.0
PO-000643,2025-04-01,PLT-LA1,SUP-004,MAT-006,74,210.9981,15613.8594,2025-06-10,2025-06-12,,In Transit,False,0.0
PO-000644,2025-04-15,PLT-LA1,SUP-004,MAT-006,93,210.9981,19622.8233,2025-06-24,2025-06-28,,Open,False,0.0
PO-000645,2025-05-01,PLT-LA1,SUP-004,MAT-006,80,210.9981,16879.848,2025-07-10,2025-07-16,,Open,False,0.0
PO-000646,2025-05-15,PLT-LA1,SUP-004,MAT-006,93,210.9981,19622.8233,2025-07-24,2025-07-25,,Open,False,0.0
PO-000647,2025-06-02,PLT-LA1,SUP-004,MAT-006,85,210.9981,17934.8385,2025-08-11,2025-08-19,,Open,False,0.0
PO-000648,2025-06-16,PLT-LA1,SUP-004,MAT-006,84,210.9981,17723.8404,2025-08-25,2025-09-07,,Open,True,2103.7316
PO-000649,2025-01-01,PLT-LA1,SUP-006,MAT-007,124,173.7297,21542.4828,2025-03-12,2025-03-20,2025-03-12,Received,False,0.0
PO-000650,2025-01-15,PLT-LA1,SUP-006,MAT-007,112,173.7297,19457.7264,2025-03-26,2025-04-03,2025-03-26,Received,False,0.0
PO-000651,2025-02-03,PLT-LA1,SUP-006,MAT-007,116,173.7297,20152.6452,2025-04-14,2025-02-26,,In Transit,True,1316.1404
PO-000652,2025-02-17,PLT-LA1,SUP-006,MAT-007,120,173.7297,20847.564,2025-04-28,2025-05-07,,In Transit,False,0.0
PO-000653,2025-03-03,PLT-LA1,SUP-006,MAT-007,123,173.7297,21368.7531,2025-05-12,2025-05-17,,In Transit,False,0.0
PO-000654,2025-03-17,PLT-LA1,SUP-006,MAT-007,108,173.7297,18762.8076,2025-05-26,2025-06-02,,In Transit,False,0.0
PO-000655,2025-04-01,PLT-LA1,SUP-006,MAT-007,134,173.7297,23279.7798,2025-06-10,2025-06-10,,In Transit,False,0.0
PO-000656,2025-04-15,PLT-LA1,SUP-006,MAT-007,131,173.7297,22758.5907,2025-06-24,2025-07-03,,Open,False,0.0
PO-000657,2025-05-01,PLT-LA1,SUP-006,MAT-007,125,173.7297,21716.2125,2025-07-10,2025-07-12,,Open,False,0.0
PO-000658,2025-05-15,PLT-LA1,SUP-006,MAT-007,140,173.7297,24322.158,2025-07-24,2025-08-03,,Open,False,0.0
PO-000659,2025-06-02,PLT-LA1,SUP-006,MAT-007,132,173.7297,22932.3204,2025-08-11,2025-08-21,,Open,False,0.0
PO-000660,2025-06-16,PLT-LA1,SUP-006,MAT-007,116,173.7297,20152.6452,2025-08-25,2025-08-28,,Open,False,0.0
PO-000661,2025-01-01,PLT-LA1,SUP-005,MAT-008,36,433.2297,15596.2692,2025-03-02,2025-03-02,2025-03-02,Received,False,0.0
PO-000662,2025-01-15,PLT-LA1,SUP-005,MAT-008,36,433.2297,15596.2692,2025-03-16,2025-02-04,2025-03-16,Received,True,924.9514
PO-000663,2025-02-03,PLT-LA1,SUP-005,MAT-008,38,433.2297,16462.7286,2025-04-04,2025-04-10,,In Transit,False,0.0
PO-000664,2025-02-17,PLT-LA1,SUP-005,MAT-008,42,433.2297,18195.6474,2025-04-18,2025-04-18,,In Transit,False,0.0
PO-000665,2025-03-03,PLT-LA1,SUP-005,MAT-008,48,433.2297,20795.0256,2025-05-02,2025-05-06,,In Transit,False,0.0
PO-000666,2025-03-17,PLT-LA1,SUP-005,MAT-008,44,433.2297,19062.1068,2025-05-16,2025-05-23,,In Transit,False,0.0
PO-000667,2025-04-01,PLT-LA1,SUP-005,MAT-008,47,433.2297,20361.7959,2025-05-31,2025-06-07,,In Transit,False,0.0
PO-000668,2025-04-15,PLT-LA1,SUP-005,MAT-008,37,433.2297,16029.4989,2025-06-14,2025-06-19,,Open,False,0.0
PO-000669,2025-05-01,PLT-LA1,SUP-005,MAT-008,43,433.2297,18628.8771,2025-06-30,2025-07-07,,Open,False,0.0
PO-000670,2025-05-15,PLT-LA1,SUP-005,MAT-008,47,433.2297,20361.7959,2025-07-14,2025-07-22,,Open,False,0.0
PO-000671,2025-06-02,PLT-LA1,SUP-005,MAT-008,42,433.2297,18195.6474,2025-08-01,2025-08-06,,Open,False,0.0
PO-000672,2025-06-16,PLT-LA1,SUP-005,MAT-008,43,433.2297,18628.8771,2025-08-15,2025-08-17,,Open,False,0.0
PO-000673,2025-01-01,PLT-LA1,SUP-006,MAT-009,44,95.4216,4198.5504,2025-03-12,2025-03-16,2025-03-12,Received,False,0.0
PO-000674,2025-01-15,PLT-LA1,SUP-006,MAT-009,45,95.4216,4293.972,2025-03-26,2025-03-26,2025-03-26,Received,False,0.0
PO-000675,2025-02-03,PLT-LA1,SUP-006,MAT-009,41,95.4216,3912.2856,2025-04-14,2025-04-18,,In Transit,False,0.0
PO-000676,2025-02-17,PLT-LA1,SUP-006,MAT-009,41,95.4216,3912.2856,2025-04-28,2025-04-28,,In Transit,False,0.0
PO-000677,2025-03-03,PLT-LA1,SUP-006,MAT-009,47,95.4216,4484.8152,2025-05-12,2025-05-13,,In Transit,False,0.0
PO-000678,2025-03-17,PLT-LA1,SUP-006,MAT-009,45,95.4216,4293.972,2025-05-26,2025-05-29,,In Transit,False,0.0
PO-000679,2025-04-01,PLT-LA1,SUP-006,MAT-009,41,95.4216,3912.2856,2025-06-10,2025-06-18,,In Transit,False,0.0
PO-000680,2025-04-15,PLT-LA1,SUP-006,MAT-009,42,95.4216,4007.7072,2025-06-24,2025-06-30,,Open,False,0.0
PO-000681,2025-05-01,PLT-LA1,SUP-006,MAT-009,40,95.4216,3816.864,2025-07-10,2025-07-11,,Open,False,0.0
PO-000682,2025-05-15,PLT-LA1,SUP-006,MAT-009,38,95.4216,3626.0208,2025-07-24,2025-07-25,,Open,False,0.0
PO-000683,2025-06-02,PLT-LA1,SUP-006,MAT-009,45,95.4216,4293.972,2025-08-11,2025-08-11,,Open,False,0.0
PO-000684,2025-06-16,PLT-LA1,SUP-006,MAT-009,41,95.4216,3912.2856,2025-08-25,2025-08-27,,Open,False,0.0
PO-000685,2025-01-01,PLT-LA1,SUP-007,MAT-011,80758,6.7785,547418.103,2025-01-31,2025-02-05,2025-01-31,Received,False,0.0
PO-000686,2025-01-15,PLT-LA1,SUP-007,MAT-011,73398,6.7785,497528.343,2025-02-14,2025-02-21,2025-02-14,Received,False,0.0
PO-000687,2025-02-03,PLT-LA1,SUP-007,MAT-011,93531,6.7785,633999.8835,2025-03-05,2025-03-11,2025-03-05,Received,False,0.0
PO-000688,2025-02-17,PLT-LA1,SUP-007,MAT-011,91581,6.7785,620781.8085,2025-03-19,2025-03-21,2025-03-19,Received,False,0.0
PO-000689,2025-03-03,PLT-LA1,SUP-007,MAT-011,78816,6.7785,534254.256,2025-04-02,2025-04-03,,In Transit,False,0.0
PO-000690,2025-03-17,PLT-LA1,SUP-007,MAT-011,72961,6.7785,494566.1385,2025-04-16,2025-04-18,,In Transit,False,0.0
PO-000691,2025-04-01,PLT-LA1,SUP-007,MAT-011,83895,6.7785,568682.2575,2025-05-01,2025-05-03,,In Transit,False,0.0
PO-000692,2025-04-15,PLT-LA1,SUP-007,MAT-011,95122,6.7785,644784.477,2025-05-15,2025-05-17,,Open,True,40253.969
PO-000693,2025-05-01,PLT-LA1,SUP-007,MAT-011,77705,6.7785,526723.3425,2025-05-31,2025-06-05,,Open,False,0.0
PO-000694,2025-05-15,PLT-LA1,SUP-007,MAT-011,87021,6.7785,589871.8485,2025-06-14,2025-06-16,,Open,False,0.0
PO-000695,2025-06-02,PLT-LA1,SUP-007,MAT-011,92661,6.7785,628102.5885,2025-07-02,2025-07-02,,Open,False,0.0
PO-000696,2025-06-16,PLT-LA1,SUP-007,MAT-011,95234,6.7785,645543.669,2025-07-16,2025-07-16,,Open,False,0.0
PO-000697,2025-01-01,PLT-LA1,SUP-007,MAT-012,85735,3.9699,340359.3765,2025-01-31,2025-02-01,2025-01-31,Received,False,0.0
PO-000698,2025-01-15,PLT-LA1,SUP-007,MAT-012,92765,3.9699,368267.7735,2025-02-14,2025-02-16,2025-02-14,Received,False,0.0
PO-000699,2025-02-03,PLT-LA1,SUP-007,MAT-012,85213,3.9699,338287.0887,2025-03-05,2025-03-07,2025-03-05,Received,False,0.0
PO-000700,2025-02-17,PLT-LA1,SUP-007,MAT-012,73905,3.9699,293395.4595,2025-03-19,2025-03-20,2025-03-19,Received,False,0.0
PO-000701,2025-03-03,PLT-LA1,SUP-007,MAT-012,86459,3.9699,343233.5841,2025-04-02,2025-04-05,,In Transit,False,0.0
PO-000702,2025-03-17,PLT-LA1,SUP-007,MAT-012,85539,3.9699,339581.2761,2025-04-16,2025-04-19,,In Transit,False,0.0
PO-000703,2025-04-01,PLT-LA1,SUP-007,MAT-012,91649,3.9699,363837.3651,2025-05-01,2025-05-04,,In Transit,False,0.0
PO-000704,2025-04-15,PLT-LA1,SUP-007,MAT-012,79379,3.9699,315126.6921,2025-05-15,2025-05-17,,Open,False,0.0
PO-000705,2025-05-01,PLT-LA1,SUP-007,MAT-012,86708,3.9699,344222.0892,2025-05-31,2025-06-03,,Open,False,0.0
PO-000706,2025-05-15,PLT-LA1,SUP-007,MAT-012,90525,3.9699,359375.1975,2025-06-14,2025-06-16,,Open,False,0.0
PO-000707,2025-06-02,PLT-LA1,SUP-007,MAT-012,87026,3.9699,345484.5174,2025-07-02,2025-07-05,,Open,False,0.0
PO-000708,2025-06-16,PLT-LA1,SUP-007,MAT-012,74156,3.9699,294391.9044,2025-07-16,2025-07-16,,Open,False,0.0
PO-000709,2025-01-01,PLT-LA1,SUP-007,MAT-013,35959,2.3016,82763.2344,2025-01-31,2025-02-03,2025-01-31,Received,False,0.0
PO-000710,2025-01-15,PLT-LA1,SUP-007,MAT-013,36797,2.3016,84691.9752,2025-02-14,2025-02-16,2025-02-14,Received,False,0.0
PO-000711,2025-02-03,PLT-LA1,SUP-007,MAT-013,43780,2.3016,100764.048,2025-03-05,2025-03-08,2025-03-05,Received,False,0.0
PO-000712,2025-02-17,PLT-LA1,SUP-007,MAT-013,40325,2.3016,92812.02,2025-03-19,2025-03-21,2025-03-19,Received,False,0.0
PO-000713,2025-03-03,PLT-LA1,SUP-007,MAT-013,46885,2.3016,107910.516,2025-04-02,2025-04-02,,In Transit,False,0.0
PO-000714,2025-03-17,PLT-LA1,SUP-007,MAT-013,39757,2.3016,91504.7112,2025-04-16,2025-04-16,,In Transit,False,0.0
PO-000715,2025-04-01,PLT-LA1,SUP-007,MAT-013,35837,2.3016,82482.4392,2025-05-01,2025-05-04,,In Transit,False,0.0
PO-000716,2025-04-15,PLT-LA1,SUP-007,MAT-013,37549,2.3016,86422.7784,2025-05-15,2025-05-18,,Open,False,0.0
PO-000717,2025-05-01,PLT-LA1,SUP-007,MAT-013,44973,2.3016,103509.8568,2025-05-31,2025-06-03,,Open,False,0.0
PO-000718,2025-05-15,PLT-LA1,SUP-007,MAT-013,36881,2.3016,84885.3096,2025-06-14,2025-06-17,,Open,False,0.0
PO-000719,2025-06-02,PLT-LA1,SUP-007,MAT-013,43415,2.3016,99923.964,2025-07-02,2025-07-03,,Open,False,0.0
PO-000720,2025-06-16,PLT-LA1,SUP-007,MAT-013,35321,2.3016,81294.8136,2025-07-16,2025-07-18,,Open,False,0.0
PO-000721,2025-01-01,PLT-LA1,SUP-008,MAT-014,40399,0.8852,35761.1948,2025-01-28,2025-01-28,2025-01-31,Received,False,0.0
PO-000722,2025-01-15,PLT-LA1,SUP-008,MAT-014,46223,0.8852,40916.5996,2025-02-11,2025-02-13,2025-02-11,Received,False,0.0
PO-000723,2025-02-03,PLT-LA1,SUP-008,MAT-014,46510,0.8852,41170.652,2025-03-02,2025-03-08,2025-03-02,Received,False,0.0
PO-000724,2025-02-17,PLT-LA1,SUP-008,MAT-014,35344,0.8852,31286.5088,2025-03-16,2025-03-20,2025-03-16,Received,False,0.0
PO-000725,2025-03-03,PLT-LA1,SUP-008,MAT-014,39867,0.8852,35290.2684,2025-03-30,2025-03-12,2025-03-30,Received,True,2957.1793
PO-000726,2025-03-17,PLT-LA1,SUP-008,MAT-014,41459,0.8852,36699.5068,2025-04-13,2025-04-18,,In Transit,False,0.0
PO-000727,2025-04-01,PLT-LA1,SUP-008,MAT-014,43419,0.8852,38434.4988,2025-04-28,2025-04-30,,In Transit,False,0.0
PO-000728,2025-04-15,PLT-LA1,SUP-008,MAT-014,41830,0.8852,37027.916,2025-05-12,2025-05-16,,Open,False,0.0
PO-000729,2025-05-01,PLT-LA1,SUP-008,MAT-014,42844,0.8852,37925.5088,2025-05-28,2025-05-31,,Open,False,0.0
PO-000730,2025-05-15,PLT-LA1,SUP-008,MAT-014,44799,0.8852,39656.0748,2025-06-11,2025-06-11,,Open,False,0.0
PO-000731,2025-06-02,PLT-LA1,SUP-008,MAT-014,40886,0.8852,36192.2872,2025-06-29,2025-07-03,,Open,False,0.0
PO-000732,2025-06-16,PLT-LA1,SUP-008,MAT-014,38837,0.8852,34378.5124,2025-07-13,2025-07-16,,Open,False,0.0
PO-000733,2025-01-01,PLT-LA1,SUP-008,MAT-015,35782,1.1855,42419.561,2025-01-28,2025-01-28,2025-01-28,Received,False,0.0
PO-000734,2025-01-15,PLT-LA1,SUP-008,MAT-015,41129,1.1855,48758.4295,2025-02-11,2025-02-12,2025-02-11,Received,False,0.0
PO-000735,2025-02-03,PLT-LA1,SUP-008,MAT-015,46706,1.1855,55369.963,2025-03-02,2025-03-04,2025-03-02,Received,False,0.0
PO-000736,2025-02-17,PLT-LA1,SUP-008,MAT-015,38962,1.1855,46189.451,2025-03-16,2025-03-17,2025-03-16,Received,False,0.0
PO-000737,2025-03-03,PLT-LA1,SUP-008,MAT-015,43540,1.1855,51616.67,2025-03-30,2025-03-30,2025-03-30,Received,False,0.0
PO-000738,2025-03-17,PLT-LA1,SUP-008,MAT-015,41828,1.1855,49587.094,2025-04-13,2025-03-26,,In Transit,True,5783.8685
PO-000739,2025-04-01,PLT-LA1,SUP-008,MAT-015,38200,1.1855,45286.1,2025-04-28,2025-04-10,,In Transit,True,2415.7174
PO-000740,2025-04-15,PLT-LA1,SUP-008,MAT-015,45206,1.1855,53591.713,2025-05-12,2025-05-15,,Open,False,0.0
PO-000741,2025-05-01,PLT-LA1,SUP-008,MAT-015,35432,1.1855,42004.636,2025-05-28,2025-05-30,,Open,False,0.0
PO-000742,2025-05-15,PLT-LA1,SUP-008,MAT-015,44789,1.1855,53097.3595,2025-06-11,2025-06-14,,Open,False,0.0
PO-000743,2025-06-02,PLT-LA1,SUP-008,MAT-015,47524,1.1855,56339.702,2025-06-29,2025-07-01,,Open,False,0.0
PO-000744,2025-06-16,PLT-LA1,SUP-008,MAT-015,44923,1.1855,53256.2165,2025-07-13,2025-07-16,,Open,False,0.0
PO-000745,2025-01-01,PLT-LA1,SUP-009,MAT-016,42201,7.3202,308919.7602,2025-01-25,2025-01-26,2025-01-25,Received,False,0.0
PO-000746,2025-01-15,PLT-LA1,SUP-009,MAT-016,35406,7.3202,259179.0012,2025-02-08,2025-02-09,2025-02-08,Received,False,0.0
PO-000747,2025-02-03,PLT-LA1,SUP-009,MAT-016,46998,7.3202,344034.7596,2025-02-27,2025-02-11,2025-02-27,Received,True,20329.5036
PO-000748,2025-02-17,PLT-LA1,SUP-009,MAT-016,38439,7.3202,281381.1678,2025-03-13,2025-03-16,2025-03-13,Received,False,0.0
PO-000749,2025-03-03,PLT-LA1,SUP-009,MAT-016,37241,7.3202,272611.5682,2025-03-27,2025-03-29,2025-03-27,Received,False,0.0
PO-000750,2025-03-17,PLT-LA1,SUP-009,MAT-016,36442,7.3202,266762.7284,2025-04-10,2025-04-14,,In Transit,False,0.0
PO-000751,2025-04-01,PLT-LA1,SUP-009,MAT-016,43827,7.3202,320822.4054,2025-04-25,2025-04-26,,In Transit,False,0.0
PO-000752,2025-04-15,PLT-LA1,SUP-009,MAT-016,46086,7.3202,337358.7372,2025-05-09,2025-05-09,,Open,False,0.0
PO-000753,2025-05-01,PLT-LA1,SUP-009,MAT-016,47085,7.3202,344671.617,2025-05-25,2025-05-27,,Open,True,35819.5707
PO-000754,2025-05-15,PLT-LA1,SUP-009,MAT-016,47229,7.3202,345725.7258,2025-06-08,2025-06-11,,Open,False,0.0
PO-000755,2025-06-02,PLT-LA1,SUP-009,MAT-016,39426,7.3202,288606.2052,2025-06-26,2025-06-30,,Open,False,0.0
PO-000756,2025-06-16,PLT-LA1,SUP-009,MAT-016,41014,7.3202,300230.6828,2025-07-10,2025-07-14,,Open,False,0.0
PO-000757,2025-01-01,PLT-LA1,SUP-009,MAT-017,38689,2.0357,78759.1973,2025-01-25,2025-01-27,2025-01-25,Received,False,0.0
PO-000758,2025-01-15,PLT-LA1,SUP-009,MAT-017,37422,2.0357,76179.9654,2025-02-08,2025-02-10,2025-02-08,Received,False,0.0
