snapshot_id,snapshot_date,plant_id,material_id,quantity_on_hand,unit_cost,inventory_value,safety_stock_level,reorder_point,days_forward_coverage
1838,2025-05-01,PLT-AZ1,MAT-014,166131.8467,0.8624,143272.1046,151870.4033,162131.9171,40.47
1839,2025-05-01,PLT-AZ1,MAT-015,187819.8813,1.2162,228426.5397,160079.6143,174445.7335,45.76
1840,2025-05-01,PLT-AZ1,MAT-016,165466.634,7.7857,1288273.5727,127242.7703,133399.6786,40.31
1841,2025-05-01,PLT-AZ1,MAT-017,157564.6064,2.3172,365108.7058,135451.9813,145713.4951,38.39
1842,2025-05-01,PLT-AZ1,MAT-018,742.7457,18.9273,14058.1714,574.6448,605.4293,36.19
1843,2025-05-01,PLT-AZ1,MAT-019,443520.8955,0.6792,301239.3922,381728.311,400199.0358,36.02
1844,2025-05-01,PLT-AZ1,MAT-020,416507.3314,0.4353,181305.6414,348891.4671,379676.0083,40.59
1845,2025-05-01,PLT-AZ1,MAT-021,236312.502,0.2967,70113.9193,206872.117,217954.5518,31.98
1846,2025-05-01,PLT-AZ1,MAT-022,1245.5211,99.6278,124088.5233,1017.9422,1083.6159,37.93
1847,2025-05-01,PLT-AZ1,MAT-023,1345.9153,143.5576,193216.3653,1416.0889,1539.2271,21.86
1848,2025-05-01,PLT-AZ1,MAT-024,157.7919,61.4043,9689.1022,172.3934,180.6026,19.22
1849,2025-05-01,PLT-AZ1,MAT-025,161.6026,180.0,29088.4719,143.6612,153.9227,39.37
1850,2025-05-01,PLT-AZ1,MAT-027,178.9349,4.5718,818.0547,172.3934,180.6026,21.8
1851,2025-05-01,PLT-AZ1,MAT-028,7173.0614,45.0,322787.7645,5746.4477,6156.9082,43.69
1852,2025-05-01,PLT-AZ1,MAT-029,155208.8528,2.8,434584.788,143661.1923,153922.7061,37.81
1853,2025-05-01,PLT-AZ1,MAT-030,318.5629,22.0,7008.3836,287.3224,307.8454,38.81
1854,2025-05-01,PLT-AZ1,MAT-031,455.6682,15.0,6835.0228,430.9836,461.7681,37.0
1855,2025-05-01,PLT-AZ1,MAT-032,176840.9051,5.5,972624.978,143661.1923,153922.7061,43.08
1856,2025-05-01,PLT-AZ1,MAT-038,679.6076,189.7163,128932.6471,529.4941,560.2787,55.19
1857,2025-05-01,PLT-AZ1,MAT-039,446.7187,217.3926,97113.3353,352.9961,373.5191,54.42
1858,2025-05-01,PLT-AZ1,MAT-040,108930.2396,30.0593,3274366.7508,90301.3209,96458.2291,53.08
1859,2025-05-01,PLT-AZ1,MAT-047,164969.0376,3.2,527900.9203,143661.1923,153922.7061,40.19
1860,2025-05-01,PLT-AZ1,MAT-048,156779.819,1.8,282203.6742,143661.1923,153922.7061,38.2
1861,2025-05-01,PLT-AZ1,MAT-049,555.926,8.4709,4709.1931,615.6908,656.7369,13.54
1862,2025-05-01,PLT-AZ1,MAT-050,1840.9302,22.0,40500.4634,1436.6119,1539.2271,44.85
1863,2025-05-01,PLT-OH2,MAT-001,251198.8004,27.4849,6904173.9082,224363.556,234118.4932,51.5
1864,2025-05-01,PLT-OH2,MAT-002,274669.5649,21.8027,5988538.1225,229241.0246,241434.6961,56.31
1865,2025-05-01,PLT-OH2,MAT-003,1230499.1459,4.2428,5220761.7764,955983.8473,1024268.4079,63.07
1866,2025-05-01,PLT-OH2,MAT-004,5888.3376,87.7775,516863.5565,4682.3699,5023.7927,60.36
1867,2025-05-01,PLT-OH2,MAT-005,3011.9251,335.0481,1009139.7858,2546.0386,2780.1571,102.92
1868,2025-05-01,PLT-OH2,MAT-006,391.9006,210.0,82299.1336,341.4228,365.8101,40.17
1869,2025-05-01,PLT-OH2,MAT-007,1459.1161,174.995,255338.0238,1185.2249,1265.7031,99.72
1870,2025-05-01,PLT-OH2,MAT-008,476.3157,429.3699,204515.6406,395.075,421.901,97.66
1871,2025-05-01,PLT-OH2,MAT-009,489.5857,101.4333,49660.2945,385.32,404.8299,100.38
1872,2025-05-01,PLT-OH2,MAT-010,233.011,9.8968,2306.0636,204.8537,221.9248,95.55
1873,2025-05-01,PLT-OH2,MAT-011,410473.2284,6.8872,2827011.2189,370687.6143,395074.9573,42.08
1874,2025-05-01,PLT-OH2,MAT-012,422316.488,3.9636,1673893.632,351177.7398,365810.1457,43.29
1875,2025-05-01,PLT-OH2,MAT-013,231538.0673,2.3388,541521.2317,175588.8699,182905.0728,47.47
1876,2025-05-01,PLT-OH2,MAT-014,201775.1383,0.8842,178409.5773,180466.3385,192660.0101,41.37
1877,2025-05-01,PLT-OH2,MAT-015,164920.2887,1.2039,198547.5356,190221.2757,207292.4159,33.81
1878,2025-05-01,PLT-OH2,MAT-016,164396.8147,7.9279,1303321.507,151201.5269,158517.7298,33.71
1879,2025-05-01,PLT-OH2,MAT-017,195106.7517,2.1744,424240.1209,160956.4641,173150.1356,40.0
1880,2025-05-01,PLT-OH2,MAT-018,908.2409,18.0,16348.3368,853.557,914.5254,37.24
1881,2025-05-01,PLT-OH2,MAT-019,454721.5597,0.6768,307755.5516,453604.5806,475553.1894,31.08
1882,2025-05-01,PLT-OH2,MAT-020,470294.6697,0.436,205048.476,414584.8318,451165.8463,38.57
1883,2025-05-01,PLT-OH2,MAT-021,323160.2842,0.28,90484.8796,307280.5224,329229.1311,36.81
1884,2025-05-01,PLT-OH2,MAT-022,1408.1207,102.9547,144972.6449,1170.5925,1229.1221,36.09
1885,2025-05-01,PLT-OH2,MAT-023,1251.0105,138.4548,173208.4137,1682.7267,1829.0507,17.1
1886,2025-05-01,PLT-OH2,MAT-024,280.5063,62.8156,17620.1715,204.8537,214.6086,28.76
1887,2025-05-01,PLT-OH2,MAT-025,202.0763,180.0,36373.7428,170.7114,182.9051,41.43
1888,2025-05-01,PLT-OH2,MAT-027,221.6909,4.5384,1006.1221,204.8537,214.6086,22.73
1889,2025-05-01,PLT-OH2,MAT-028,8345.2621,45.0,375536.7934,6828.4561,7316.2029,42.77
1890,2025-05-01,PLT-OH2,MAT-029,216196.0705,2.8,605348.9974,170711.4013,182905.0728,44.33
1891,2025-05-01,PLT-OH2,MAT-030,379.2152,22.0,8342.7355,341.4228,365.8101,38.87
1892,2025-05-01,PLT-OH2,MAT-031,572.02,15.0,8580.2996,512.1342,548.7152,39.09
1893,2025-05-01,PLT-OH2,MAT-032,188605.5435,5.5,1037330.4894,170711.4013,182905.0728,38.67
1894,2025-05-01,PLT-OH2,MAT-038,682.3754,177.4999,121121.5734,541.399,577.98,46.63
1895,2025-05-01,PLT-OH2,MAT-039,425.5451,210.363,89518.9347,360.9327,385.32,43.62
1896,2025-05-01,PLT-OH2,MAT-040,117532.4742,30.6366,3600795.3994,102426.8408,107304.3094,48.19
1897,2025-05-01,PLT-OH2,MAT-047,108898.2748,3.0756,334927.5341,87794.435,92671.9036,22.33
1898,2025-05-01,PLT-OH2,MAT-048,79287.0245,1.8132,143763.2328,87794.435,92671.9036,16.26
1899,2025-05-01,PLT-OH2,MAT-049,347.7983,8.3142,2891.6644,731.6203,780.395,7.13
1900,2025-05-01,PLT-OH2,MAT-050,1121.5754,21.749,24393.1441,926.719,999.8811,23.0
1901,2025-05-01,PLT-OH1,MAT-001,124305.7012,28.8735,3589140.665,107764.3326,112449.7383,53.06
1902,2025-05-01,PLT-OH1,MAT-002,137098.9164,21.9325,3006921.9845,110107.0354,115963.7927,58.52
1903,2025-05-01,PLT-OH1,MAT-003,521201.9152,4.2749,2228086.0672,459169.7648,491967.6052,55.62
1904,2025-05-01,PLT-OH1,MAT-004,2643.1225,88.4378,233751.9376,2248.9948,2412.984,56.41
1905,2025-05-01,PLT-OH1,MAT-005,600.3401,320.0,192108.8372,491.9676,527.1081,42.71
1906,2025-05-01,PLT-OH1,MAT-006,189.0602,210.0,39702.641,163.9892,175.7027,40.35
1907,2025-05-01,PLT-OH1,MAT-007,716.3241,180.8848,129572.1499,569.2768,607.9314,101.92
1908,2025-05-01,PLT-OH1,MAT-008,246.1453,418.6467,103047.9113,189.7589,202.6438,105.07
1909,2025-05-01,PLT-OH1,MAT-009,101.3487,95.0,9628.1226,81.9946,87.8514,43.26
1910,2025-05-01,PLT-OH1,MAT-010,116.0285,9.7412,1130.2571,98.3935,106.593,99.06
1911,2025-05-01,PLT-OH1,MAT-011,221956.7499,6.8227,1514344.3173,178045.419,189758.9334,47.37
1912,2025-05-01,PLT-OH1,MAT-012,207680.039,3.998,830304.7958,168674.6075,175702.7161,44.32
1913,2025-05-01,PLT-OH1,MAT-013,99471.0223,2.262,225003.4524,84337.3037,87851.3581,42.46
1914,2025-05-01,PLT-OH1,MAT-014,98478.8918,0.8528,83982.7989,86680.0066,92536.7638,42.04
1915,2025-05-01,PLT-OH1,MAT-015,103801.8729,1.2217,126814.7481,91365.4124,99564.8725,44.31
1916,2025-05-01,PLT-OH1,MAT-016,89258.6327,7.9901,713185.4013,72623.7893,76137.8437,38.1
1917,2025-05-01,PLT-OH1,MAT-017,95078.2769,2.2888,217615.1602,77309.1951,83165.9523,40.58
1918,2025-05-01,PLT-OH1,MAT-018,424.8258,19.689,8364.3947,327.9784,345.5487,36.27
1919,2025-05-01,PLT-OH1,MAT-019,289248.1386,0.6835,197701.1028,217871.368,228413.531,41.16
1920,2025-05-01,PLT-OH1,MAT-020,195801.4805,0.4589,89853.2994,199129.745,216700.0166,33.43
1921,2025-05-01,PLT-OH1,MAT-021,156736.2456,0.2906,45547.553,134939.686,147590.2816,37.17
1922,2025-05-01,PLT-OH1,MAT-022,733.5342,95.0,69685.7449,655.9568,702.8109,39.14
1923,2025-05-01,PLT-OH1,MAT-023,1310.4417,145.0,190014.0406,1229.919,1317.7704,37.29
1924,2025-05-01,PLT-OH1,MAT-024,201.4468,62.0,12489.7023,163.9892,175.7027,42.99
1925,2025-05-01,PLT-OH1,MAT-025,92.0803,180.0,16574.4578,81.9946,87.8514,39.31
1926,2025-05-01,PLT-OH1,MAT-027,165.6555,4.5,745.4496,163.9892,175.7027,35.36
1927,2025-05-01,PLT-OH1,MAT-028,3476.1499,45.0,156426.7474,3279.784,3514.0543,37.1
1928,2025-05-01,PLT-OH1,MAT-029,86914.997,2.8,243361.9916,81994.6009,87851.3581,37.1
1929,2025-05-01,PLT-OH1,MAT-030,211.8111,22.0,4659.8449,163.9892,175.7027,45.21
1930,2025-05-01,PLT-OH1,MAT-031,247.6783,15.0,3715.1744,245.9838,263.5541,35.24
1931,2025-05-01,PLT-OH1,MAT-032,103247.0823,5.5,567858.9524,81994.6009,87851.3581,44.07
1932,2025-05-01,PLT-OH1,MAT-038,327.2179,178.359,58362.2644,260.04,277.6103,46.56
1933,2025-05-01,PLT-OH1,MAT-039,211.9579,202.1605,42849.5215,173.36,185.0735,45.24
1934,2025-05-01,PLT-OH1,MAT-040,49250.169,29.6962,1462542.8699,44511.3548,48611.0848,42.05
1935,2025-05-01,PLT-OH1,MAT-047,87590.5351,3.2,280289.7122,81994.6009,87851.3581,37.39
1936,2025-05-01,PLT-OH1,MAT-048,91966.7847,1.8,165540.2125,81994.6009,87851.3581,39.26
1937,2025-05-01,PLT-OH1,MAT-049,796.7831,8.5,6772.6561,819.946,878.5136,34.01
1938,2025-05-01,PLT-OH1,MAT-050,726.3826,22.0,15980.4175,819.946,878.5136,31.01
1939,2025-05-08,PLT-AZ1,MAT-001,230113.6152,27.593,6349524.9839,188811.8528,197021.0638,56.06
1940,2025-05-08,PLT-AZ1,MAT-002,230196.915,22.017,5068245.4778,192916.4583,203177.972,56.08
1941,2025-05-08,PLT-AZ1,MAT-003,908199.3878,4.2603,3869201.8519,804502.677,861967.154,55.32
1942,2025-05-08,PLT-AZ1,MAT-004,4622.96,87.8254,406013.31,3940.4213,4227.7437,56.31
1943,2025-05-08,PLT-AZ1,MAT-005,2368.9947,329.4044,780357.2824,1822.4448,1908.6416,96.19
1944,2025-05-08,PLT-AZ1,MAT-006,750.219,205.1512,153908.3236,632.1092,673.1553,91.39
1945,2025-05-08,PLT-AZ1,MAT-007,1287.8316,174.9688,225330.3493,997.4191,1065.1451,104.58
1946,2025-05-08,PLT-AZ1,MAT-008,403.9309,427.191,172555.6291,332.473,355.0484,98.41
1947,2025-05-08,PLT-AZ1,MAT-009,406.6739,94.8709,38581.5162,324.2638,340.6823,99.08
1948,2025-05-08,PLT-AZ1,MAT-010,201.9874,9.7205,1963.4181,172.3934,186.7596,98.42
1949,2025-05-08,PLT-AZ1,MAT-011,328684.9237,6.6129,2173560.5317,311950.0176,332473.0451,40.04
1950,2025-05-08,PLT-AZ1,MAT-012,356208.9866,4.1413,1475168.276,295531.5956,307845.4121,43.39
1951,2025-05-08,PLT-AZ1,MAT-013,182574.4176,2.3057,420961.8347,147765.7978,153922.7061,44.48
1952,2025-05-08,PLT-AZ1,MAT-014,171885.3124,0.8624,148233.8934,151870.4033,162131.9171,41.88
1953,2025-05-08,PLT-AZ1,MAT-015,169630.1472,1.2162,206304.1851,160079.6143,174445.7335,41.33
1954,2025-05-08,PLT-AZ1,MAT-016,165009.6642,7.7857,1284715.7425,127242.7703,133399.6786,40.2
1955,2025-05-08,PLT-AZ1,MAT-017,158067.9321,2.3172,366275.0123,135451.9813,145713.4951,38.51
1956,2025-05-08,PLT-AZ1,MAT-018,752.2557,18.9273,14238.1692,574.6448,605.4293,36.65
1957,2025-05-08,PLT-AZ1,MAT-019,472857.5321,0.6792,321164.8358,381728.311,400199.0358,38.4
1958,2025-05-08,PLT-AZ1,MAT-020,368354.3415,0.4353,160344.6448,348891.4671,379676.0083,35.9
1959,2025-05-08,PLT-AZ1,MAT-021,246675.3195,0.2967,73188.5673,206872.117,217954.5518,33.39
1960,2025-05-08,PLT-AZ1,MAT-022,1282.5617,99.6278,127778.7965,1017.9422,1083.6159,39.06
1961,2025-05-08,PLT-AZ1,MAT-023,1510.1166,143.5576,216788.7193,1416.0889,1539.2271,24.53
1962,2025-05-08,PLT-AZ1,MAT-024,182.1382,61.4043,11184.0673,172.3934,180.6026,22.19
1963,2025-05-08,PLT-AZ1,MAT-025,170.0802,180.0,30614.4446,143.6612,153.9227,41.44
1964,2025-05-08,PLT-AZ1,MAT-027,155.3188,4.5718,710.0863,172.3934,180.6026,18.92
1965,2025-05-08,PLT-AZ1,MAT-028,7150.165,45.0,321757.4248,5746.4477,6156.9082,43.55
1966,2025-05-08,PLT-AZ1,MAT-029,144234.3988,2.8,403856.3167,143661.1923,153922.7061,35.14
1967,2025-05-08,PLT-AZ1,MAT-030,324.9776,22.0,7149.507,287.3224,307.8454,39.59
1968,2025-05-08,PLT-AZ1,MAT-031,483.2012,15.0,7248.0181,430.9836,461.7681,39.24
1969,2025-05-08,PLT-AZ1,MAT-032,160033.3464,5.5,880183.405,143661.1923,153922.7061,38.99
1970,2025-05-08,PLT-AZ1,MAT-038,675.1337,189.7163,128083.8709,529.4941,560.2787,54.83
1971,2025-05-08,PLT-AZ1,MAT-039,455.0776,217.3926,98930.5125,352.9961,373.5191,55.44
1972,2025-05-08,PLT-AZ1,MAT-040,111816.6351,30.0593,3361129.7798,90301.3209,96458.2291,54.48
1973,2025-05-08,PLT-AZ1,MAT-047,171024.4735,3.2,547278.3151,143661.1923,153922.7061,41.67
1974,2025-05-08,PLT-AZ1,MAT-048,168387.8973,1.8,303098.2151,143661.1923,153922.7061,41.02
1975,2025-05-08,PLT-AZ1,MAT-049,435.3423,8.4709,3687.7412,615.6908,656.7369,10.61
1976,2025-05-08,PLT-AZ1,MAT-050,1860.3771,22.0,40928.297,1436.6119,1539.2271,45.32
1977,2025-05-08,PLT-OH2,MAT-001,269943.0503,27.4849,7419357.7427,224363.556,234118.4932,55.34
1978,2025-05-08,PLT-OH2,MAT-002,280539.3669,21.8027,6116515.6555,229241.0246,241434.6961,57.52
1979,2025-05-08,PLT-OH2,MAT-003,1227486.3022,4.2428,5207978.8832,955983.8473,1024268.4079,62.92
1980,2025-05-08,PLT-OH2,MAT-004,5877.6407,87.7775,515924.6077,4682.3699,5023.7927,60.25
1981,2025-05-08,PLT-OH2,MAT-005,2898.6268,335.0481,971179.3925,2546.0386,2780.1571,99.05
1982,2025-05-08,PLT-OH2,MAT-006,358.3237,210.0,75247.9702,341.4228,365.8101,36.73
1983,2025-05-08,PLT-OH2,MAT-007,1478.5767,174.995,258743.5272,1185.2249,1265.7031,101.05
1984,2025-05-08,PLT-OH2,MAT-008,461.9171,429.3699,198333.3002,395.075,421.901,94.7
1985,2025-05-08,PLT-OH2,MAT-009,474.69,101.4333,48149.3743,385.32,404.8299,97.32
1986,2025-05-08,PLT-OH2,MAT-010,238.5968,9.8968,2361.3445,204.8537,221.9248,97.84
1987,2025-05-08,PLT-OH2,MAT-011,439053.3641,6.8872,3023848.3293,370687.6143,395074.9573,45.01
1988,2025-05-08,PLT-OH2,MAT-012,441338.2429,3.9636,1749288.2595,351177.7398,365810.1457,45.24
1989,2025-05-08,PLT-OH2,MAT-013,230209.9954,2.3388,538415.1373,175588.8699,182905.0728,47.2
1990,2025-05-08,PLT-OH2,MAT-014,213585.837,0.8842,188852.5971,180466.3385,192660.0101,43.79
1991,2025-05-08,PLT-OH2,MAT-015,162580.1134,1.2039,195730.1985,190221.2757,207292.4159,33.33
1992,2025-05-08,PLT-OH2,MAT-016,150978.764,7.9279,1196944.5431,151201.5269,158517.7298,30.95
1993,2025-05-08,PLT-OH2,MAT-017,196624.9139,2.1744,427541.2128,160956.4641,173150.1356,40.31
1994,2025-05-08,PLT-OH2,MAT-018,972.334,18.0,17502.0125,853.557,914.5254,39.87
1995,2025-05-08,PLT-OH2,MAT-019,429861.4064,0.6768,290930.1999,453604.5806,475553.1894,29.38
1996,2025-05-08,PLT-OH2,MAT-020,488916.0398,0.436,213167.3934,414584.8318,451165.8463,40.1
1997,2025-05-08,PLT-OH2,MAT-021,343992.0839,0.28,96317.7835,307280.5224,329229.1311,39.18
1998,2025-05-08,PLT-OH2,MAT-022,1271.1378,102.9547,130869.6113,1170.5925,1229.1221,32.58
1999,2025-05-08,PLT-OH2,MAT-023,1153.934,138.4548,159767.7036,1682.7267,1829.0507,15.77
2000,2025-05-08,PLT-OH2,MAT-024,271.9522,62.8156,17082.8411,204.8537,214.6086,27.88
2001,2025-05-08,PLT-OH2,MAT-025,203.323,180.0,36598.1475,170.7114,182.9051,41.69
2002,2025-05-08,PLT-OH2,MAT-027,238.4399,4.5384,1082.1354,204.8537,214.6086,24.44
2003,2025-05-08,PLT-OH2,MAT-028,8405.3779,45.0,378242.0058,6828.4561,7316.2029,43.08
2004,2025-05-08,PLT-OH2,MAT-029,217033.3873,2.8,607693.4844,170711.4013,182905.0728,44.5
2005,2025-05-08,PLT-OH2,MAT-030,346.1879,22.0,7616.1347,341.4228,365.8101,35.49
2006,2025-05-08,PLT-OH2,MAT-031,523.1923,15.0,7847.8851,512.1342,548.7152,35.76
2007,2025-05-08,PLT-OH2,MAT-032,201299.2014,5.5,1107145.6079,170711.4013,182905.0728,41.27
2008,2025-05-08,PLT-OH2,MAT-038,690.0483,177.4999,122483.5055,541.399,577.98,47.16
2009,2025-05-08,PLT-OH2,MAT-039,428.892,210.363,90223.0019,360.9327,385.32,43.97
2010,2025-05-08,PLT-OH2,MAT-040,111365.4564,30.6366,3411858.9407,102426.8408,107304.3094,45.67
2011,2025-05-08,PLT-OH2,MAT-047,112581.8404,3.0756,346256.7083,87794.435,92671.9036,23.08
2012,2025-05-08,PLT-OH2,MAT-048,87571.8846,1.8132,158785.3412,87794.435,92671.9036,17.95
2013,2025-05-08,PLT-OH2,MAT-049,509.405,8.3142,4235.2947,731.6203,780.395,10.44
2014,2025-05-08,PLT-OH2,MAT-050,1137.3653,21.749,24736.5572,926.719,999.8811,23.32
2015,2025-05-08,PLT-OH1,MAT-001,129637.3518,28.8735,3743084.0768,107764.3326,112449.7383,55.34
2016,2025-05-08,PLT-OH1,MAT-002,140838.0422,21.9325,3088930.3595,110107.0354,115963.7927,60.12
2017,2025-05-08,PLT-OH1,MAT-003,541323.5155,4.2749,2314103.8966,459169.7648,491967.6052,57.77
2018,2025-05-08,PLT-OH1,MAT-004,2467.8934,88.4378,218255.0637,2248.9948,2412.984,52.67
2019,2025-05-08,PLT-OH1,MAT-005,598.5103,320.0,191523.2829,491.9676,527.1081,42.58
2020,2025-05-08,PLT-OH1,MAT-006,198.1307,210.0,41607.4416,163.9892,175.7027,42.29
2021,2025-05-08,PLT-OH1,MAT-007,718.0362,180.8848,129881.8343,569.2768,607.9314,102.17
2022,2025-05-08,PLT-OH1,MAT-008,235.4126,418.6467,98554.7154,189.7589,202.6438,100.49
2023,2025-05-08,PLT-OH1,MAT-009,101.0022,95.0,9595.2121,81.9946,87.8514,43.11
2024,2025-05-08,PLT-OH1,MAT-010,112.7419,9.7412,1098.2418,98.3935,106.593,96.25
2025,2025-05-08,PLT-OH1,MAT-011,227861.0794,6.8227,1554627.7862,178045.419,189758.9334,48.63
2026,2025-05-08,PLT-OH1,MAT-012,213513.0925,3.998,853625.344,168674.6075,175702.7161,45.57
2027,2025-05-08,PLT-OH1,MAT-013,104080.1354,2.262,235429.2662,84337.3037,87851.3581,44.43
2028,2025-05-08,PLT-OH1,MAT-014,103007.7066,0.8528,87844.9722,86680.0066,92536.7638,43.97
2029,2025-05-08,PLT-OH1,MAT-015,95609.0554,1.2217,116805.583,91365.4124,99564.8725,40.81
2030,2025-05-08,PLT-OH1,MAT-016,81398.4161,7.9901,650381.4841,72623.7893,76137.8437,34.75
2031,2025-05-08,PLT-OH1,MAT-017,84144.3571,2.2888,192589.6045,77309.1951,83165.9523,35.92
2032,2025-05-08,PLT-OH1,MAT-018,423.8897,19.689,8345.9647,327.9784,345.5487,36.19
2033,2025-05-08,PLT-OH1,MAT-019,256697.7641,0.6835,175452.9218,217871.368,228413.531,36.52
2034,2025-05-08,PLT-OH1,MAT-020,211550.6333,0.4589,97080.5856,199129.745,216700.0166,36.12
2035,2025-05-08,PLT-OH1,MAT-021,161654.69,0.2906,46976.8529,134939.686,147590.2816,38.34
2036,2025-05-08,PLT-OH1,MAT-022,757.3222,95.0,71945.6129,655.9568,702.8109,40.41
2037,2025-05-08,PLT-OH1,MAT-023,1225.4846,145.0,177695.2658,1229.919,1317.7704,34.87
2038,2025-05-08,PLT-OH1,MAT-024,201.4629,62.0,12490.6991,163.9892,175.7027,43.0
2039,2025-05-08,PLT-OH1,MAT-025,95.6152,180.0,17210.7424,81.9946,87.8514,40.81
2040,2025-05-08,PLT-OH1,MAT-027,175.2284,4.5,788.5276,163.9892,175.7027,37.4
2041,2025-05-08,PLT-OH1,MAT-028,3602.6497,45.0,162119.2378,3279.784,3514.0543,38.45
2042,2025-05-08,PLT-OH1,MAT-029,94337.8318,2.8,264145.9291,81994.6009,87851.3581,40.27
2043,2025-05-08,PLT-OH1,MAT-030,212.7557,22.0,4680.6265,163.9892,175.7027,45.41
2044,2025-05-08,PLT-OH1,MAT-031,233.7447,15.0,3506.1699,245.9838,263.5541,33.26
2045,2025-05-08,PLT-OH1,MAT-032,104757.1744,5.5,576164.4592,81994.6009,87851.3581,44.72
2046,2025-05-08,PLT-OH1,MAT-038,326.7617,178.359,58280.8918,260.04,277.6103,46.49
2047,2025-05-08,PLT-OH1,MAT-039,217.7103,202.1605,44012.433,173.36,185.0735,46.47
2048,2025-05-08,PLT-OH1,MAT-040,51184.0108,29.6962,1519970.6217,44511.3548,48611.0848,43.7
2049,2025-05-08,PLT-OH1,MAT-047,90989.5807,3.2,291166.6583,81994.6009,87851.3581,38.84
2050,2025-05-08,PLT-OH1,MAT-048,96167.5234,1.8,173101.5422,81994.6009,87851.3581,41.05
2051,2025-05-08,PLT-OH1,MAT-049,881.4952,8.5,7492.7088,819.946,878.5136,37.63
2052,2025-05-08,PLT-OH1,MAT-050,834.6106,22.0,18361.4332,819.946,878.5136,35.63
2053,2025-05-15,PLT-AZ1,MAT-001,219935.572,27.593,6068682.2389,188811.8528,197021.0638,53.58
2054,2025-05-15,PLT-AZ1,MAT-002,217852.9151,22.017,4796467.6328,192916.4583,203177.972,53.08
2055,2025-05-15,PLT-AZ1,MAT-003,948248.4581,4.2603,4039822.9062,804502.677,861967.154,57.76
2056,2025-05-15,PLT-AZ1,MAT-004,4359.7694,87.8254,382898.4914,3940.4213,4227.7437,53.11
2057,2025-05-15,PLT-AZ1,MAT-005,2406.2743,329.4044,792637.332,1822.4448,1908.6416,97.71
2058,2025-05-15,PLT-AZ1,MAT-006,777.9538,205.1512,159598.1584,632.1092,673.1553,94.77
2059,2025-05-15,PLT-AZ1,MAT-007,1298.132,174.9688,227132.5905,997.4191,1065.1451,105.42
2060,2025-05-15,PLT-AZ1,MAT-008,393.3438,427.191,168032.9461,332.473,355.0484,95.83
2061,2025-05-15,PLT-AZ1,MAT-009,416.9496,94.8709,39556.388,324.2638,340.6823,101.58
2062,2025-05-15,PLT-AZ1,MAT-010,204.8213,9.7205,1990.9658,172.3934,186.7596,99.8
2063,2025-05-15,PLT-AZ1,MAT-011,313858.8061,6.6129,2075516.8992,311950.0176,332473.0451,38.23
2064,2025-05-15,PLT-AZ1,MAT-012,331352.897,4.1413,1372231.7525,295531.5956,307845.4121,40.36
2065,2025-05-15,PLT-AZ1,MAT-013,186477.3749,2.3057,429960.8834,147765.7978,153922.7061,45.43
2066,2025-05-15,PLT-AZ1,MAT-014,177798.3776,0.8624,153333.3208,151870.4033,162131.9171,43.32
2067,2025-05-15,PLT-AZ1,MAT-015,177240.3085,1.2162,215559.6632,160079.6143,174445.7335,43.18
2068,2025-05-15,PLT-AZ1,MAT-016,146178.9906,7.7857,1138105.7669,127242.7703,133399.6786,35.61
2069,2025-05-15,PLT-AZ1,MAT-017,161460.1732,2.3172,374135.5134,135451.9813,145713.4951,39.34
2070,2025-05-15,PLT-AZ1,MAT-018,664.4104,18.9273,12575.4953,574.6448,605.4293,32.37
2071,2025-05-15,PLT-AZ1,MAT-019,492167.0544,0.6792,334279.8634,381728.311,400199.0358,39.97
2072,2025-05-15,PLT-AZ1,MAT-020,386961.585,0.4353,168444.3779,348891.4671,379676.0083,37.71
2073,2025-05-15,PLT-AZ1,MAT-021,253445.3221,0.2967,75197.2271,206872.117,217954.5518,34.3
2074,2025-05-15,PLT-AZ1,MAT-022,1143.8374,99.6278,113958.0059,1017.9422,1083.6159,34.83
2075,2025-05-15,PLT-AZ1,MAT-023,1554.6961,143.5576,223188.4456,1416.0889,1539.2271,25.25
2076,2025-05-15,PLT-AZ1,MAT-024,198.7522,61.4043,12204.2374,172.3934,180.6026,24.21
2077,2025-05-15,PLT-AZ1,MAT-025,176.9215,180.0,31845.8753,143.6612,153.9227,43.1
2078,2025-05-15,PLT-AZ1,MAT-027,138.2417,4.5718,632.0133,172.3934,180.6026,16.84
2079,2025-05-15,PLT-AZ1,MAT-028,6414.8798,45.0,288669.5893,5746.4477,6156.9082,39.07
2080,2025-05-15,PLT-AZ1,MAT-029,136267.8305,2.8,381549.9253,143661.1923,153922.7061,33.2
2081,2025-05-15,PLT-AZ1,MAT-030,297.8226,22.0,6552.0977,287.3224,307.8454,36.28
2082,2025-05-15,PLT-AZ1,MAT-031,441.0376,15.0,6615.5633,430.9836,461.7681,35.82
2083,2025-05-15,PLT-AZ1,MAT-032,165522.1639,5.5,910371.9012,143661.1923,153922.7061,40.33
2084,2025-05-15,PLT-AZ1,MAT-038,619.2266,189.7163,117477.3778,529.4941,560.2787,50.29
2085,2025-05-15,PLT-AZ1,MAT-039,457.1752,217.3926,99386.4982,352.9961,373.5191,55.69
2086,2025-05-15,PLT-AZ1,MAT-040,112770.9936,30.0593,3389817.1292,90301.3209,96458.2291,54.95
2087,2025-05-15,PLT-AZ1,MAT-047,177111.5867,3.2,566757.0773,143661.1923,153922.7061,43.15
